bank_file_dtl_id,org_type,de_id,pymt_tpse_id,payee_id,de_chain_cd,org_name,org_ftin_num,org_ftin_type,profit_nonprofit,pymt_pref_cd,pymt_routing_num,pymt_acct_num,pymt_acct_type,eff_dt,end_dt,pymt_adrs_cd,pymt_adrs_line_1,pymt_adrs_line_2,pymt_adrs_city,pymt_adrs_state,pymt_adrs_zip_code,contact_first_name,contact_last_name,contact_title,contact_phone_num_1,contact_phone_num_2,contact_email_adrs,part_load_yn,refresh_ts,insert_user_id,insert_ts,update_user_id,update_ts,scenario,payee_int_id,remit_int_id,remit_tpse_id,remit_id
7657,D,8068,,1638859896,Non-Chain,DE for Claims - 8068,8480069312,EIN,P,EFT,052001633,001326339500,CHKING,6/14/2025,,PMT,1932 Roosevelt Vly,,Bellevue,ID,67463,Stella,Sanchez,ASO,2272743003,,de8068@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7658,D,8069,,1608579169,Non-Chain,DE for Claims - 8069,7070082871,EIN,P,EFT,052001633,007956611034,CHKING,6/14/2025,,PMT,4242 Grant Hts,,Atlanta,TX,66627,Bella,Carter,ASO,9892776658,,de8069@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7659,D,8070,,1651059358,Non-Chain,DE for Claims - 8070,6098824825,EIN,P,EFT,052001633,008713699896,CHKING,6/14/2025,,PMT,8988 Maple Wlk,,Sunnyvale,WV,15563,Jade,Thompson,ASO,2842355934,,de8070@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7660,D,8071,,1652596945,Non-Chain,DE for Claims - 8071,1809733203,EIN,P,EFT,052001633,010233472597,CHKING,6/14/2025,,PMT,7623 Second Row,,Rochester,MT,93251,Clara,Nelson,ASO,1086606191,,de8071@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7661,D,8072,,1652840269,Non-Chain,DE for Claims - 8072,1820163551,EIN,P,EFT,052001633,010665547475,CHKING,6/14/2025,,PMT,6647 Eisenhower Gln,,Palmdale,WA,85534,Roman,White,ASO,5343466886,,de8072@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7662,D,8073,,1647146814,Non-Chain,DE for Claims - 8073,2989104756,EIN,P,EFT,052001633,010021765958,CHKING,6/14/2025,,PMT,2350 Tyler Pkwy,,Thornton,NE,25397,Luca,Cox,ASO,4380581983,,de8073@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7663,D,8074,,1694616719,Non-Chain,DE for Claims - 8074,8863513465,EIN,P,EFT,052001633,006440946335,CHKING,6/14/2025,,PMT,7419 Second Wds,,Peoria,NM,13268,Raelynn,Bailey,ASO,2510966038,,de8074@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7664,D,8075,,1677502878,Non-Chain,DE for Claims - 8075,1019374244,EIN,P,EFT,052001633,004258062820,CHKING,6/14/2025,,PMT,4960 Lincoln Riv,,Virginia Beach,MT,57746,Gabriella,Johnson,ASO,4698878091,,de8075@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7665,D,8076,,1693544169,Non-Chain,DE for Claims - 8076,9225495938,EIN,P,EFT,052001633,005012094871,CHKING,6/14/2025,,PMT,10408 Jackson Trl,,Columbus,MO,15627,Enzo,Smith,ASO,5716179879,,de8076@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7666,D,8077,,1629400809,Non-Chain,DE for Claims - 8077,6549274075,EIN,P,EFT,052001633,002095988577,CHKING,6/14/2025,,PMT,9733 Hamilton Spg,,Phoenix,OR,70048,Sophie,Gonzales,ASO,3805416484,,de8077@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7667,D,8078,,1625448307,Non-Chain,DE for Claims - 8078,4526419842,EIN,P,EFT,052001633,007205772266,CHKING,6/14/2025,,PMT,3534 Franklin Cmn,,Pittsburgh,SD,60119,Miles,Rivera,ASO,9806667239,,de8078@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7668,D,8079,,1630173361,Non-Chain,DE for Claims - 8079,2526974744,EIN,P,EFT,052001633,004878216216,CHKING,6/14/2025,,PMT,6988 Ford Pl,,Waco,IL,54322,Lillian,Bell,ASO,1998835006,,de8079@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7669,D,8080,,1654328362,Non-Chain,DE for Claims - 8080,4553936171,EIN,P,EFT,052001633,010151884900,CHKING,6/14/2025,,PMT,2691 Polk Rdg,,Chicago,NJ,81195,Victoria,James,ASO,1058543024,,de8080@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7670,D,8081,,1673616037,Non-Chain,DE for Claims - 8081,7541881246,EIN,P,EFT,052001633,008181936441,CHKING,6/14/2025,,PMT,1743 Pierce Rd,,Little Rock,,67736,Walker,Hughes,ASO,3231229747,,de8081@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7671,D,8082,,1668599966,Non-Chain,DE for Claims - 8082,1030373991,EIN,P,EFT,052001633,002567283238,CHKING,6/14/2025,,PMT,2247 Second Hwy,,Rockford,LA,63760,Hudson,Powell,ASO,1061289973,,de8082@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7672,D,8083,,1645310131,Non-Chain,DE for Claims - 8083,4323619155,EIN,P,EFT,052001633,003155481080,CHKING,6/14/2025,,PMT,3070 Obama Pkwy,,Columbus,KS,58228,Audrey,Howard,ASO,9230316754,,de8083@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7673,D,8084,,1667580645,Non-Chain,DE for Claims - 8084,2435219201,EIN,P,EFT,052001633,007424942422,CHKING,6/14/2025,,PMT,6349 Lake Path,,Fayetteville,FL,86996,Roman,Ross,ASO,8371826299,,de8084@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7674,D,8085,,1604904114,Non-Chain,DE for Claims - 8085,8816323171,EIN,P,EFT,052001633,009046275031,CHKING,6/14/2025,,PMT,8375 Elm Ave,,Lexington,TN,99094,Thomas,Parker,ASO,7383845544,,de8085@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7675,D,8086,,1648887549,Non-Chain,DE for Claims - 8086,5170910064,EIN,P,EFT,052001633,001968319569,CHKING,6/14/2025,,PMT,1932 Walnut Rd,,Norfolk,AK,79188,Alice,Robinson,ASO,6131587580,,de8086@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7676,D,8087,,1679759039,Non-Chain,DE for Claims - 8087,1278508575,EIN,P,EFT,052001633,004133534376,CHKING,6/14/2025,,PMT,3137 Jackson Jct,,Sioux Falls,VA,89130,Luke,Parker,ASO,6180822109,,de8087@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7677,D,8088,,1665995886,Non-Chain,DE for Claims - 8088,1283528274,EIN,P,EFT,052001633,009372224946,CHKING,6/14/2025,,PMT,6364 Johnson Xing,,Bridgeport,NC,38555,Mila,Miller,ASO,7252815009,,de8088@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7678,D,8089,,1684693082,Non-Chain,DE for Claims - 8089,6459540341,EIN,P,EFT,052001633,003505941883,CHKING,6/14/2025,,PMT,5909 Trump Blvd,,Columbia,OK,66761,Alexander,Russell,ASO,9913003244,,de8089@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7679,D,8090,,1676913217,Non-Chain,DE for Claims - 8090,3689914539,EIN,P,EFT,052001633,006915514070,CHKING,6/14/2025,,PMT,8059 Reagan Ave,,Corona,TX,82757,Eliana,Mitchell,ASO,1069806628,,de8090@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7680,D,8091,,1682028166,Non-Chain,DE for Claims - 8091,8820496812,EIN,P,EFT,052001633,007085509129,CHKING,6/14/2025,,PMT,7801 First Hts,,Rochester,WA,86800,Ezra,Williams,ASO,3228539244,,de8091@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7681,D,8092,,1640037556,Non-Chain,DE for Claims - 8092,2716398957,EIN,P,EFT,052001633,006845710650,CHKING,6/14/2025,,PMT,10810 Clinton Vlg,,Cedar Rapids,RI,17103,Benjamin,Kelly,ASO,1527679346,,de8092@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7682,D,8093,,1636144275,Non-Chain,DE for Claims - 8093,1774862966,EIN,P,EFT,052001633,007658442611,CHKING,6/14/2025,,PMT,9036 Roosevelt Hts,,Fayetteville,RI,23988,Skylar,Allen,ASO,8099671191,,de8093@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7683,D,8094,,1677270641,Non-Chain,DE for Claims - 8094,3977443647,EIN,P,EFT,052001633,007773388235,CHKING,6/14/2025,,PMT,4930 Trump Ln,,Stamford,ID,57290,Enzo,Taylor,ASO,1082510073,,de8094@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7684,D,8095,,1673575316,Non-Chain,DE for Claims - 8095,2169918088,EIN,P,EFT,052001633,006039031358,CHKING,6/14/2025,,PMT,9267 Adams Yard,,Mesa,AK,21253,Clara,Smith,ASO,8805668290,,de8095@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7685,D,8096,,1681778936,Non-Chain,DE for Claims - 8096,7782854019,EIN,P,EFT,052001633,010244135207,CHKING,6/14/2025,,PMT,1172 Franklin Mnr,,Charlotte,VA,14242,Sebastian,Long,ASO,9871954656,,de8096@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7686,D,8097,,1663400632,Non-Chain,DE for Claims - 8097,1031458312,EIN,P,EFT,052001633,001826252330,CHKING,6/14/2025,,PMT,9543 Fifth Ln,,Washington,GA,61802,Alice,Bailey,ASO,1062389223,,de8097@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7687,D,8098,,1637686647,Non-Chain,DE for Claims - 8098,1082708612,EIN,P,EFT,052001633,005497089648,CHKING,6/14/2025,,PMT,8116 Ford Orch,,Surprise,NC,79500,Aurora,Bennett,ASO,3776420571,,de8098@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7688,D,8099,,1603958848,Non-Chain,DE for Claims - 8099,8804793352,EIN,P,EFT,052001633,008623676229,CHKING,6/14/2025,,PMT,2080 Obama Ct,,Carrollton,VA,72855,Beau,Adams,ASO,5591648538,,de8099@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7689,D,8100,,1608902619,Non-Chain,DE for Claims - 8100,2754279536,EIN,P,EFT,052001633,009219804003,CHKING,6/14/2025,,PMT,7100 Buchanan Run,,Louisville,ND,26352,Nora,Lopez,ASO,3556495756,,de8100@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7690,D,8101,,1677396057,Non-Chain,DE for Claims - 8101,2262216759,EIN,P,EFT,052001633,008193588235,CHKING,6/14/2025,,PMT,8463 Franklin Mnr,,Topeka,MA,63626,Ruby,Peterson,ASO,3278354942,,de8101@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7691,D,8102,,1654805377,Non-Chain,DE for Claims - 8102,4181068701,EIN,P,EFT,052001633,008379295100,CHKING,6/14/2025,,PMT,7393 Eisenhower Vw,,Oceanside,MI,60978,Michael,Campbell,ASO,1346274735,,de8102@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7692,D,8103,,1610896445,Non-Chain,DE for Claims - 8103,5588084610,EIN,P,EFT,052001633,002695833492,CHKING,6/14/2025,,PMT,10910 Lincoln Row,,Saint Paul,WV,90300,Aiden,Howard,ASO,7866420360,,de8103@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7693,D,8104,,1679483192,Non-Chain,DE for Claims - 8104,2360599647,EIN,P,EFT,052001633,002989009076,CHKING,6/14/2025,,PMT,8523 Trump Sqr,,Virginia Beach,NV,63870,Logan,Bell,ASO,3802208977,,de8104@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7694,D,8105,,1690357326,Non-Chain,DE for Claims - 8105,7690920604,EIN,P,EFT,052001633,006633617167,CHKING,6/14/2025,,PMT,8851 Bush Row,,Washington,AR,34712,Miles,Adams,ASO,6879564737,,de8105@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7695,D,8106,,1681309260,Non-Chain,DE for Claims - 8106,5430826718,EIN,P,EFT,052001633,007449294345,CHKING,6/14/2025,,PMT,8206 Fourth Hts,,Lexington,NJ,88428,Wesley,Bailey,ASO,1079475582,,de8106@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7696,D,8107,,1657537068,Non-Chain,DE for Claims - 8107,2749274741,EIN,P,EFT,052001633,001133839405,CHKING,6/14/2025,,PMT,5143 Arthur Ave,,Topeka,VT,52691,Emilia,Bryant,ASO,8140085084,,de8107@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7697,D,8108,,1664061938,Non-Chain,DE for Claims - 8108,4608079207,EIN,P,EFT,052001633,002604390376,CHKING,6/14/2025,,PMT,9344 Ford Wlk,,Stockton,MI,58399,Alexander,Gonzales,ASO,9942572500,,de8108@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7698,D,8109,,1637345624,Non-Chain,DE for Claims - 8109,8898346124,EIN,P,EFT,052001633,002266077541,CHKING,6/14/2025,,PMT,4273 Kennedy Grv,,Lakewood,TN,39749,Aiden,Martinez,ASO,1359530764,,de8109@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7699,D,8110,,1626726123,Non-Chain,DE for Claims - 8110,9778232163,EIN,P,EFT,052001633,001873378754,CHKING,6/14/2025,,PMT,1067 Monroe Riv,,Saint Paul,FL,63277,Ember,Hernandez,ASO,1040873613,,de8110@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7700,D,8111,,1647909997,Non-Chain,DE for Claims - 8111,3758584325,EIN,P,EFT,052001633,007798784011,CHKING,6/14/2025,,PMT,3688 Jackson Jct,,Vallejo,OH,32916,Hudson,Bryant,ASO,2663237455,,de8111@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7701,D,8112,,1623386723,Non-Chain,DE for Claims - 8112,4452539451,EIN,P,EFT,052001633,006781079325,CHKING,6/14/2025,,PMT,5487 McKinley Mnr,,Vancouver,LA,24860,Anthony,James,ASO,5031216440,,de8112@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7702,D,8113,,1609890334,Non-Chain,DE for Claims - 8113,8020395024,EIN,P,EFT,052001633,004162524032,CHKING,6/14/2025,,PMT,5209 Hill Pl,,Midland,WA,58628,Amelia,Hall,ASO,1187120247,,de8113@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7703,D,8114,,1669039921,Non-Chain,DE for Claims - 8114,9785051430,EIN,P,EFT,052001633,008826954504,CHKING,6/14/2025,,PMT,8512 Fourth Gate,,Columbus,IA,54901,Daisy,Murphy,ASO,5002748879,,de8114@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7704,D,8115,,1612472088,Non-Chain,DE for Claims - 8115,2252638604,EIN,P,EFT,052001633,004718833695,CHKING,6/14/2025,,PMT,4480 Oak Mnr,,Salinas,NH,85444,Riley,Lewis,ASO,2370737103,,de8115@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7705,D,8116,,1636618781,Non-Chain,DE for Claims - 8116,3866215533,EIN,P,EFT,052001633,003488260595,CHKING,6/14/2025,,PMT,9601 Madison Pass,,Evansville,WY,42835,Maya,Wilson,ASO,3880562398,,de8116@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7706,D,8117,,1662030448,Non-Chain,DE for Claims - 8117,1132438644,EIN,P,EFT,052001633,002287300873,CHKING,6/14/2025,,PMT,7729 Harrison Blvd,,Salinas,OK,75245,Hannah,Martin,ASO,9252447636,,de8117@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7707,D,8118,,1602527214,Non-Chain,DE for Claims - 8118,1058399632,EIN,P,EFT,052001633,004546022911,CHKING,6/14/2025,,PMT,7150 Buchanan Ln,,Kansas City,MN,10240,Colton,Reed,ASO,2740139289,,de8118@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7708,D,8119,,1680424961,Non-Chain,DE for Claims - 8119,4433901556,EIN,P,EFT,052001633,010858957690,CHKING,6/14/2025,,PMT,7952 Obama Dr,,El Paso,KS,99440,Hailey,Nelson,ASO,1034434652,,de8119@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7709,D,8120,,1679947907,Non-Chain,DE for Claims - 8120,7976440477,EIN,P,EFT,052001633,005211191924,CHKING,6/14/2025,,PMT,6328 Main Row,,Frisco,NH,12269,Riley,Rogers,ASO,8370214116,,de8120@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7710,D,8121,,1649715780,Non-Chain,DE for Claims - 8121,1008497390,EIN,P,EFT,052001633,002735929994,CHKING,6/14/2025,,PMT,4781 Lincoln Wlk,,Simi Valley,AZ,47254,Savannah,Howard,ASO,6294709009,,de8121@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7711,D,8122,,1694982954,Non-Chain,DE for Claims - 8122,1829551392,EIN,P,EFT,052001633,009080881885,CHKING,6/14/2025,,PMT,9461 Lincoln Path,,El Paso,KS,45380,Athena,Cooper,ASO,3089153525,,de8122@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7712,D,8123,,1649804360,Non-Chain,DE for Claims - 8123,9294562290,EIN,P,EFT,052001633,003424531982,CHKING,6/14/2025,,PMT,6348 Trump Blvd,,Richmond,KS,98545,Daisy,Russell,ASO,1687333349,,de8123@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7713,D,8124,,1610184321,Non-Chain,DE for Claims - 8124,6175581931,EIN,P,EFT,052001633,008070050790,CHKING,6/14/2025,,PMT,7755 Walnut Vlg,,Shreveport,RI,67462,Josie,Gonzales,ASO,6076627365,,de8124@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7714,D,8125,,1627844826,Non-Chain,DE for Claims - 8125,6862280503,EIN,P,EFT,052001633,001708640540,CHKING,6/14/2025,,PMT,10271 Second Grv,,Yonkers,MT,49515,Max,Roberts,ASO,4241481840,,de8125@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7715,D,8126,,1614167488,Non-Chain,DE for Claims - 8126,9986732230,EIN,P,EFT,052001633,003393866948,CHKING,6/14/2025,,PMT,3538 Roosevelt Est,,Vallejo,GA,24276,Owen,Cooper,ASO,1991230627,,de8126@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7716,D,8127,,1694895412,Non-Chain,DE for Claims - 8127,8143586357,EIN,P,EFT,052001633,010760028670,CHKING,6/14/2025,,PMT,10296 Buchanan Ln,,Anchorage,CT,76209,Theo,Roberts,ASO,6250140473,,de8127@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7717,D,8128,,1605154172,Non-Chain,DE for Claims - 8128,5581736313,EIN,P,EFT,052001633,001256394327,CHKING,6/14/2025,,PMT,6978 Eisenhower Wlk,,Los Angeles,HI,88810,Madison,Cook,ASO,3447597885,,de8128@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7718,D,8129,,1699890392,Non-Chain,DE for Claims - 8129,6500051501,EIN,P,EFT,052001633,004558595461,CHKING,6/14/2025,,PMT,4553 Walnut Vw,,San Bernardino,TN,13454,Atlas,Moore,ASO,8991040318,,de8129@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7719,D,8130,,1637452859,Non-Chain,DE for Claims - 8130,9019685727,EIN,P,EFT,052001633,010932649117,CHKING,6/14/2025,,PMT,2391 Truman Gln,,Louisville,AK,57574,Audrey,Anderson,ASO,7162710032,,de8130@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7720,D,8131,,1681337501,Non-Chain,DE for Claims - 8131,1839968461,EIN,P,EFT,052001633,010309900829,CHKING,6/14/2025,,PMT,10839 Clinton Blvd,,Seattle,PA,24066,Zoey,Barnes,ASO,1068450539,,de8131@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7721,D,8132,,1612881049,Non-Chain,DE for Claims - 8132,5792124960,EIN,P,EFT,052001633,004277570752,CHKING,6/14/2025,,PMT,6274 Obama Hts,,Albuquerque,IN,94762,Liliana,Turner,ASO,6641021820,,de8132@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7722,D,8133,,1636387700,Non-Chain,DE for Claims - 8133,9061092721,EIN,P,EFT,052001633,003648328271,CHKING,6/14/2025,,PMT,6118 Fillmore Ln,,Peoria,RI,48300,Theo,Scott,ASO,5734390541,,de8133@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7723,D,8134,,1612178289,Non-Chain,DE for Claims - 8134,5799431908,EIN,P,EFT,052001633,003613900087,CHKING,6/14/2025,,PMT,1434 Elm Pass,,Sioux Falls,OH,58228,Leilani,White,ASO,4252022250,,de8134@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7724,D,8135,,1634368330,Non-Chain,DE for Claims - 8135,2790629598,EIN,P,EFT,052001633,003482637863,CHKING,6/14/2025,,PMT,2105 Arthur Wds,,Cary,IA,72437,Joseph,Martinez,ASO,1989880286,,de8135@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7725,D,8136,,1680054222,Non-Chain,DE for Claims - 8136,3594982770,EIN,P,EFT,052001633,007791451356,CHKING,6/14/2025,,PMT,8695 Carter Vly,,Augusta,TN,29569,Theo,Thompson,ASO,1513772695,,de8136@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7726,D,8137,,1659496503,Non-Chain,DE for Claims - 8137,2478518440,EIN,P,EFT,052001633,007009049966,CHKING,6/14/2025,,PMT,1119 Maple Pass,,Simi Valley,MD,59425,Theodore,Thomas,ASO,7148131145,,de8137@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7727,D,8138,,1667158459,Non-Chain,DE for Claims - 8138,3309119272,EIN,P,EFT,052001633,004648731458,CHKING,6/14/2025,,PMT,4524 Bush Hvn,,Salinas,NY,68838,Raelynn,King,ASO,1042380449,,de8138@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7728,D,8139,,1692337466,Non-Chain,DE for Claims - 8139,7631481827,EIN,P,EFT,052001633,009912537274,CHKING,6/14/2025,,PMT,3316 Roosevelt Pt,,Pembroke Pines,VA,65472,Alexander,Hayes,ASO,9831716446,,de8139@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7729,D,8140,,1675557072,Non-Chain,DE for Claims - 8140,9852862198,EIN,P,EFT,052001633,004746824170,CHKING,6/14/2025,,PMT,6313 Walnut Vw,,Fayetteville,ND,41599,Cora,Hughes,ASO,1049267309,,de8140@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7730,D,8141,,1678244595,Non-Chain,DE for Claims - 8141,7392830298,EIN,P,EFT,052001633,004540273076,CHKING,6/14/2025,,PMT,1071 Hamilton Run,,Waco,TN,12948,Liam,Morris,ASO,5066566179,,de8141@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7731,D,8142,,1607124256,Non-Chain,DE for Claims - 8142,9907089764,EIN,P,EFT,052001633,008569063662,CHKING,6/14/2025,,PMT,1980 Jackson Xing,,Scottsdale,MI,89702,Stella,Thompson,ASO,2367122396,,de8142@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7732,D,8143,,1615576562,Non-Chain,DE for Claims - 8143,9306211133,EIN,P,EFT,052001633,001067060344,CHKING,6/14/2025,,PMT,7160 McKinley Mnr,,Chattanooga,IA,65348,Valentina,Jones,ASO,5264809025,,de8143@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7733,D,8144,,1647636764,Non-Chain,DE for Claims - 8144,7315160991,EIN,P,EFT,052001633,001969743016,CHKING,6/14/2025,,PMT,7883 Clinton Hwy,,Alexandria,PA,49671,Liam,Kelly,ASO,5631219493,,de8144@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7734,D,8145,,1607086166,Non-Chain,DE for Claims - 8145,3039662117,EIN,P,EFT,052001633,005005211431,CHKING,6/14/2025,,PMT,8929 Johnson Cir,,Jersey City,VA,94762,Zoey,Robinson,ASO,4693798544,,de8145@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7735,D,8146,,1603461496,Non-Chain,DE for Claims - 8146,8673352576,EIN,P,EFT,052001633,001329605421,CHKING,6/14/2025,,PMT,3957 Taft Sqr,,Boise,AR,61538,Emery,Hayes,ASO,1292587724,,de8146@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7736,D,8147,,1613886104,Non-Chain,DE for Claims - 8147,1065867765,EIN,P,EFT,052001633,005232485717,CHKING,6/14/2025,,PMT,7365 Roosevelt St,,Olathe,KY,49425,John,Wood,ASO,4697836658,,de8147@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7737,D,8148,,1623450628,Non-Chain,DE for Claims - 8148,9288482855,EIN,P,EFT,052001633,001865120277,CHKING,6/14/2025,,PMT,10611 Park Pl,,Pomona,KS,66076,Riley,Martinez,ASO,2454583218,,de8148@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7738,D,8149,,1642356970,Non-Chain,DE for Claims - 8149,7359862145,EIN,P,EFT,052001633,001914141691,CHKING,6/14/2025,,PMT,8547 Monroe Terr,,Waco,ND,55084,John,Hall,ASO,4313365155,,de8149@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7739,D,8150,,1697125635,Non-Chain,DE for Claims - 8150,8396048290,EIN,P,EFT,052001633,003205668167,CHKING,6/14/2025,,PMT,10628 Grant Pine,,McAllen,TX,75401,Nathan,Diaz,ASO,3034992293,,de8150@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7740,D,8151,,1608286864,Non-Chain,DE for Claims - 8151,2474754977,EIN,P,EFT,052001633,004733106689,CHKING,6/14/2025,,PMT,8637 Roosevelt Wlk,,Surprise,ID,94848,Sophia,Torres,ASO,1849970059,,de8151@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7741,D,8152,,1697981094,Non-Chain,DE for Claims - 8152,1195797940,EIN,P,EFT,052001633,008519163095,CHKING,6/14/2025,,PMT,9408 Harrison Rdg,,Glendale,AK,37625,Axel,Miller,ASO,4495083455,,de8152@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7742,D,8153,,1601866084,Non-Chain,DE for Claims - 8153,4187940956,EIN,P,EFT,052001633,003556393474,CHKING,6/14/2025,,PMT,3593 Ford Riv,,Washington,GA,22391,Elijah,Perry,ASO,1046774649,,de8153@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7743,D,8154,,1686552377,Non-Chain,DE for Claims - 8154,9703806862,EIN,P,EFT,052001633,003110867844,CHKING,6/14/2025,,PMT,3321 Sunset Shrs,,Irving,OK,77099,Eden,Green,ASO,6114004313,,de8154@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7744,D,8155,,1608749291,Non-Chain,DE for Claims - 8155,1066598842,EIN,P,EFT,052001633,006813590929,CHKING,6/14/2025,,PMT,3681 Carter Cir,,Scottsdale,NC,24276,Hunter,James,ASO,6581724411,,de8155@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7745,D,8156,,1631496746,Non-Chain,DE for Claims - 8156,1007667184,EIN,P,EFT,052001633,002193934162,CHKING,6/14/2025,,PMT,8260 Madison Yard,,Austin,NM,33777,Aaliyah,Collins,ASO,5367070178,,de8156@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7746,D,8157,,1662181092,Non-Chain,DE for Claims - 8157,7501424259,EIN,P,EFT,052001633,004669434681,CHKING,6/14/2025,,PMT,1450 Pierce Wlk,,New Orleans,OH,57231,Roman,Garcia,ASO,4799066253,,de8157@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7747,D,8158,,1665747089,Non-Chain,DE for Claims - 8158,7959316795,EIN,P,EFT,052001633,004656807213,CHKING,6/14/2025,,PMT,1181 Biden Way,,Topeka,MA,36164,Owen,Perry,ASO,9018351491,,de8158@DE.com,,43:17.1,-3,43:17.1,,,,,,,
7748,D,8159,,1636741195,Non-Chain,DE for Claims - 8159,9940263841,EIN,P,EFT,052001633,008929631212,CHKING,6/14/2025,,PMT,1308 Ford Yard,,Dayton,CA,44765,Ruby,James,ASO,6284129076,,de8159@DE.com,,43:17.1,-3,43:17.1,,,,,,,
